lat lon size bulge/disk flux redshift e1 e2 gamma1 gamma2
-0.301256 -0.354905 1.30296 4.83779 0.0120137 1.30235 -0.0904705 -0.34576 -0.0310515 -0.0202857
-0.309815 -0.205852 1.0622 24.8858 0.013319 1.30235 -0.434934 0.183734 -0.0324081 0.0418759
0.400184 -0.427335 0.535673 287.656 0.0169148 1.30243 0.350109 -0.0632125 0.0921995 0.0435055
0.247447 -0.0381625 1.22201 6.58463 0.0226185 1.30243 0.280212 0.0503568 0.0694686 0.0274669
0.267901 -0.0129234 1.08591 0.227291 0.0224265 1.30249 -0.448136 -0.290982 0.0152579 -0.00935521
-0.0605519 0.490287 1.9613 193.183 0.0108223 1.30267 -0.0301505 0.0364862 0.0285401 -0.124072
0.412478 0.397911 1.41983 1.33867 0.02274 1.30292 0.235542 0.0293967 -0.0128621 0.0453345
-0.365912 -0.258845 1.28724 275.982 0.0400788 1.30297 0.154218 0.0196872 0.0555407 -0.0017702
-0.306093 -0.175622 0.716457 54.598 0.0147805 1.30326 -0.113615 -0.136894 0.0410339 0.0430219
0.390977 0.40314 1.94638 7.9353 0.0328054 1.30327 0.20486 0.209714 -0.100031 -0.0515261
0.437492 -0.208252 1.36222 43.5237 0.0432492 1.3033 0.12713 -0.402994 0.0220068 -0.0051508
-0.395653 -0.150842 1.09455 91.1113 0.011488 1.30337 -0.234473 -0.0901472 0.0259004 -0.0446981
-0.31475 -0.272102 1.01376 52.4019 0.012262 1.30353 0.116291 0.486837 0.0084702 -0.0944089
-0.259036 0.4648 0.621508 3.12181 0.0124158 1.30358 -0.0889236 -0.366909 0.0447402 0.0140165
0.417111 -0.416607 1.68304 64.5254 0.0164526 1.30359 -0.318105 0.227464 -0.0281152 -0.0351495
-0.404569 -0.200454 0.70076 167.576 0.0101793 1.30378 0.317109 -0.204125 0.0737249 0.0770604
-0.259304 0.251501 1.39276 9.3018 0.0170052 1.304 0.257605 -0.118147 0.024547 0.0565049
0.101147 0.448617 0.925417 95.3906 0.0256922 1.30405 -0.0571345 0.0508704 -0.0252201 -0.0519423
-0.419362 -0.450886 0.881651 44.4358 0.0116766 1.30409 0.267129 -0.336361 0.0394754 0.0489288
-0.445029 -0.422738 2.04417 95.3647 0.0145425 1.30434 -0.0289593 0.0261345 0.0207885 0.0224096
-0.31129 -0.0653681 0.82804 144.239 0.0152125 1.3044 0.00774081 0.00754238 -0.000989995 0.0229615
-0.30302 -0.0580751 0.792214 10.0977 0.0121563 1.30457 -0.301509 0.0248056 0.0538025 -0.0991182
-0.423513 -0.449388 1.60847 21.5612 0.0112107 1.30485 -0.200577 0.123771 0.0229294 0.0225293
-0.321241 0.26447 1.28693 0.946587 0.0158669 1.30539 0.212394 0.0970592 0.0249016 -0.0855525
-0.44735 -0.483594 0.964653 193.04 0.0116688 1.30578 0.193822 0.282166 0.0422268 0.044055
-0.261342 -0.043919 1.06909 18.8675 0.0170483 1.30584 0.167542 -0.112602 -0.0455984 -0.0649376
-0.420043 -0.209722 0.990533 25.4004 0.021039 1.30659 -0.153839 0.0590712 0.0307597 -0.0505732
-0.392701 -0.414634 0.903894 93.3017 0.0176483 1.30668 0.127095 -0.0867573 -0.0198666 0.0492866
-0.265046 -0.493429 1.02403 62.7972 0.0110375 1.30702 -0.0458111 0.0440626 -0.0142474 0.0336007
0.195476 -0.37068 0.94032 202.721 0.0171346 1.30719 0.231066 0.117235 0.0385251 -0.106305
-0.492868 -0.389277 0.682873 19.1415 0.012822 1.30773 0.257217 0.191581 0.019039 0.0400347
0.166814 -0.394469 0.658274 91.7119 0.0174876 1.308 -0.293701 -0.451413 -0.0488955 -0.0646037
0.0101949 0.33833 0.615761 30.93 0.0101887 1.30838 0.468739 0.0939968 -0.0352086 -0.0360644
0.180165 -0.359327 0.544713 30.1348 0.0141141 1.30841 0.162646 0.140705 0.0854393 0.0354733
-0.473736 -0.170931 0.669707 78.3501 0.0138482 1.30858 -0.423847 -0.100866 0.0215214 0.00371423
-0.194842 -0.0952631 1.08991 4.0727 0.0168707 1.30863 0.007392 -0.306699 -0.0366485 -0.0229868
-0.260523 -0.41884 0.641561 25.7708 0.0191425 1.30877 0.179763 0.117939 0.0961006 -0.0207226
-0.186996 -0.448577 1.39134 42.1591 0.039019 1.30902 -0.388105 -0.0405966 -0.0595866 0.0144834
-0.175702 -0.414962 1.94203 196.058 0.0152859 1.3097 -0.17399 -0.140474 -0.113946 -0.0640457
0.23674 -0.216225 1.60612 157.668 0.0390581 1.31054 0.243911 0.341985 -0.0232261 0.0462687
0.234831 0.23096 1.11109 68.9857 0.0125111 1.31079 -0.0923474 -0.0177137 0.0078705 0.0258634
0.0196059 -0.267413 1.16447 10.0623 0.0143704 1.3108 0.074302 -0.14013 0.0221946 -0.0105498
0.133015 -0.0588281 0.929709 90.1672 0.015654 1.31082 -0.279929 -0.125908 0.0406246 0.0310166
0.0617919 0.228859 1.81684 0.923803 0.0487161 1.31083 0.00687006 -0.317935 0.0202657 -0.0134823
0.12531 -0.30426 2.88596 181.909 0.0354206 1.31108 0.21845 -0.0536987 -0.0482618 0.13474
0.126998 -0.307108 0.869052 28.3627 0.0121399 1.31112 0.25714 0.208419 -0.0683765 0.119272
0.0177239 0.168962 1.6116 91.0928 0.0157087 1.31132 -0.10835 -0.209459 -0.00425328 0.0199438
0.203807 0.203167 0.951129 56.742 0.0122272 1.31136 0.301803 0.133033 -0.0204682 0.0211677
-0.100746 0.199178 0.929891 87.1436 0.014152 1.31151 -0.0821258 -0.444959 0.0282192 -0.00695635
-0.0777297 -0.121492 0.88931 71.4153 0.0195516 1.31208 -0.287992 -0.109374 0.0443748 -0.0492262
-0.43717 0.101634 1.17587 94.071 0.0118276 1.31226 -0.366239 0.338332 0.0158211 0.0219929
0.15048 0.477892 1.61318 37.6532 0.0111933 1.31259 0.0733574 -0.0305473 -0.0205607 0.0126708
-0.0732273 0.386028 0.815815 23.5885 0.0394961 1.31265 0.0894216 0.310938 -0.00296224 0.030873
0.224448 -0.24191 1.2733 288.164 0.0168341 1.31268 -0.169365 -0.0425265 -0.0237411 0.0238644
-0.390193 0.49621 1.57456 56.1981 0.0104286 1.31278 -0.290615 -0.304657 0.0602694 0.0756659
0.112014 -0.236219 1.07353 73.8807 0.0131747 1.31299 0.0725669 -0.295239 -0.00394826 -0.0170786
0.24369 0.224232 1.05765 285.498 0.0163932 1.31311 0.0813849 0.00504248 0.00693473 0.0283028
-0.0122761 -0.192532 0.449445 5.77961 0.0130088 1.31319 0.0105361 0.111291 -0.00693413 -0.0907858
-0.484963 -0.238554 0.896031 43.2614 0.0160377 1.31332 0.378729 0.333356 0.0102415 -0.0765485
0.0622289 -0.231047 0.696133 171.165 0.0129632 1.31335 -0.021873 -0.00448279 -0.0377746 -0.00645356
-0.0199791 0.383549 0.688253 12.4512 0.0117214 1.31344 -0.214784 -0.256634 -0.0274207 0.0293435
-0.15611 0.297626 0.671402 24.6027 0.0118968 1.31354 0.0137547 0.438794 0.00547478 0.0548149
-0.0691807 -0.275116 2.39795 86.2459 0.0260999 1.31365 0.104876 -0.0797472 0.0219678 0.0826085
-0.146324 -0.131451 1.26053 97.1064 0.0119007 1.31418 0.00638393 -0.0286159 -0.00233826 -0.0250649
-0.0550534 -0.311308 0.591687 13.6146 0.0100247 1.31437 -0.506724 -0.000116991 -0.0254106 0.0223717
-0.0013181 -0.332932 0.824617 16.3914 0.0142458 1.3144 -0.132829 -0.051803 0.0373651 0.0605945
-0.0851533 0.246064 0.976133 91.2034 0.0101752 1.3145 -0.0147898 0.105444 0.0371983 -0.017376
0.243044 0.370187 0.774249 10.9879 0.0181373 1.3146 0.0738074 -0.0626471 0.035421 0.0345354
0.484589 -0.19123 1.17228 140.851 0.0188677 1.31495 0.0698191 -0.0691326 0.0343053 0.024519
0.299462 -0.405958 0.777527 292.325 0.0144052 1.3157 -0.048325 -0.0244979 0.0171473 0.0601311
-0.287791 -0.142239 1.11656 95.8218 0.020829 1.31588 -0.111546 -0.515146 -0.0226753 0.0417162
0.0976679 -0.400526 0.96042 65.9263 0.0126121 1.31687 0.122895 -0.0745935 -0.017019 -0.0386457
0.297525 -0.464979 1.16952 49.4057 0.0136278 1.31739 -0.332974 -0.0367921 0.0545734 0.0388987
-0.401092 -0.170211 1.13801 202.717 0.0132371 1.31763 -0.105987 0.692329 -0.0209232 -0.043424
0.490778 -0.346568 1.10161 42.6403 0.0199398 1.31765 -0.351862 0.0250364 -0.0164242 0.0868685
0.488484 0.0820883 1.16477 100.963 0.0129695 1.3177 -0.0781831 0.172349 0.028941 -0.0291774
-0.0620062 0.254665 1.03409 19.1883 0.0154243 1.31776 -0.411498 0.0216923 -0.0283453 0.0333735
-0.142552 -0.408752 0.860962 46.7626 0.049732 1.31784 0.0614616 -0.0131961 0.00164671 0.0621134
-0.00514211 0.320656 0.964204 16.0501 0.0235981 1.31805 0.023415 0.0284484 -0.001822 0.0333573
0.360947 0.440273 1.45058 81.0388 0.01702 1.31914 -0.0882817 -0.205566 -0.0468166 0.000372238
-0.0753433 0.255965 0.851603 64.4179 0.0158565 1.32007 0.0914655 -0.121001 -0.0106171 0.00724919
0.00868789 0.326331 1.57305 25.9316 0.0456689 1.32023 -0.164998 0.011189 -0.0431677 0.0950814
0.398523 -0.434721 1.58581 289.278 0.0104955 1.32029 0.116845 0.00658768 0.0476341 0.0800637
-0.344542 0.236677 0.836888 64.0237 0.0294007 1.32056 -0.410826 0.0808911 0.00931666 -0.0649389
0.469895 0.129879 0.764346 20.2683 0.0136163 1.32086 -0.0546263 -0.0247194 -0.0333177 -0.0626874
-0.158512 0.495507 1.26972 96.9838 0.0131402 1.32131 0.191528 -0.550034 -0.0105294 -0.00983119
-0.0982794 -0.344741 1.753 93.5288 0.0129926 1.32195 0.110844 0.382933 0.0265195 0.0131545
0.0154049 0.419703 0.908759 28.8174 0.0137001 1.32201 0.017953 -0.291337 0.0330259 -0.0155315
-0.0167321 -0.4179 1.14228 17.9923 0.0124389 1.32276 0.0935825 0.0296001 -0.00607351 0.00786991
-0.0442736 -0.380963 0.752594 173.228 0.0240763 1.32287 0.176191 -0.203956 0.0214837 0.102804
-0.00615311 -0.302501 1.77102 76.3317 0.0272951 1.32351 0.236466 -0.261079 0.0742621 -0.0513559
-0.189892 -0.492171 0.780885 82.7877 0.0151469 1.32359 -0.369337 0.0434445 -0.00228604 -0.0125187
0.0711069 -0.47889 1.03358 8.80472 0.0243848 1.32387 0.019806 0.116278 0.0158413 -0.015416
-0.367403 0.130023 1.12638 95.198 0.01516 1.32405 -0.336284 0.049189 0.0451485 0.0295361
-0.496649 0.346092 2.72013 79.07 0.0289416 1.3241 -0.065498 0.0201419 -0.060361 0.00721397
-0.173862 0.170339 0.865314 6.46351 0.0219665 1.32426 0.269823 -0.178102 0.0235539 -0.00140491
-0.366522 -0.48527 1.87107 26.3989 0.0187182 1.32426 -0.139983 0.116596 0.00379442 -0.0773861
0.163248 -0.329067 0.865711 26.0332 0.0157086 1.32429 0.0733589 0.300289 -0.00887685 0.0100462
0.358253 0.0101819 0.603431 5.29966 0.0149572 1.32461 0.401505 -0.10745 -0.0124616 -0.0575489
0.296901 -0.392995 0.876008 14.0 0.0137328 1.32462 0.26638 0.243238 0.075218 -0.0543253
0.488748 0.259599 0.633533 30.7926 0.0476321 1.32469 0.34739 0.220326 0.0200345 0.0200323
0.0581569 -0.471105 0.981157 140.672 0.0160212 1.32475 -0.0906104 0.20172 0.0129166 0.0125789
0.193249 -0.40941 1.10832 5.48055 0.0216131 1.32482 -0.0317299 0.00615284 -0.048167 0.0306707
-0.466014 -0.0908841 0.765114 1.78921 0.0103785 1.32501 -0.796887 0.381598 0.00810657 -0.0321336
0.142892 -0.0178875 1.43786 4.15446 0.040564 1.32505 0.454676 0.00566292 -0.0227465 0.0420776
0.261743 -0.336044 0.885616 141.723 0.0141943 1.32509 -0.174104 -0.0348778 0.174742 -0.125841
0.497206 0.254892 1.10074 5.6922 0.0151937 1.32522 -0.0771696 -0.11184 -0.06987 -0.0130109
-0.0834799 -0.21423 1.12957 12.0414 0.0176867 1.32523 -0.415294 0.176994 0.0286653 -0.0165653
-0.0294893 0.289929 1.01973 159.877 0.0156849 1.3256 0.29601 -0.200998 -0.0429896 -0.0677086
0.32524 -0.357999 0.88946 294.559 0.0101727 1.32566 -0.234578 -0.0330314 0.0128723 -0.0130674
0.379982 0.00260731 0.598845 200.133 0.0147558 1.3257 0.183009 -0.176997 0.0116778 -0.0227532
-0.068255 -0.00930149 1.08015 188.721 0.0138581 1.32591 -0.13689 0.10689 -0.010668 -0.0506149
0.375986 -0.00095709 1.21168 199.252 0.0191382 1.32597 0.225736 0.0937145 -0.0322197 -0.0019087
0.0776949 0.447274 1.36966 5.01562 0.0285185 1.32705 0.309346 0.00565155 -0.112153 -0.136491
-0.338895 -0.395273 0.921022 96.7158 0.0164799 1.32716 0.566243 0.0946193 0.00261197 -0.0692137
-0.0270636 -0.331919 1.60342 9.50769 0.0183637 1.32719 -0.354655 0.0285236 -0.0457046 0.0242872
-0.141127 -0.341651 0.98631 29.0353 0.0108528 1.32721 -0.0901986 0.0509576 -0.0306708 -0.0576102
-0.180847 -0.104955 0.918249 34.2931 0.0149588 1.32748 0.303386 -0.02238 0.0898236 -0.0256304
0.479705 -0.31037 1.40535 29.5653 0.0281265 1.32765 -0.186123 0.162851 -0.00645554 -0.0416736
-0.226769 -0.365881 1.27571 10.3698 0.0172572 1.32782 -0.128738 0.330571 0.000241217 -0.0100896
0.419095 0.0251423 0.607014 44.4479 0.0184067 1.32785 0.401979 0.368529 -0.013927 0.0319039
-0.201901 -0.344166 0.752917 17.9643 0.0119262 1.32861 -0.173646 -0.0369742 -0.00479127 0.0305447
-0.449169 -0.0760351 0.844645 99.337 0.0149295 1.3287 -0.208883 0.0927371 0.0525796 0.023774
0.347834 0.416788 1.0063 67.2333 0.016172 1.3292 -0.365386 0.0263537 0.0222462 0.0251689
0.427382 0.261396 0.54173 31.01 0.011001 1.3294 -0.737537 0.352101 -0.044404 0.0561096
0.40078 -0.0178384 1.33932 8.24424 0.0258637 1.32943 0.1104 0.612846 -0.022572 -0.0542224
-0.309071 -0.0725041 1.60163 202.002 0.0214201 1.32955 0.0240672 -0.00785406 0.0102059 -0.0653902
-0.142242 -0.172585 0.892058 3.26895 0.0136277 1.32961 -0.355798 0.404355 0.00818978 -0.0447751
-0.208834 -0.243503 0.988249 296.776 0.0171892 1.32984 0.638687 -0.014899 0.0444653 0.0351175
-0.152481 0.445883 1.03238 77.9609 0.0142232 1.32987 -0.256686 0.34006 0.0310092 0.0168513
-0.258081 -0.205471 1.0101 284.42 0.0159672 1.32988 -0.18988 0.342952 -0.0334982 0.00303095
-0.00802711 -0.347438 1.48998 10.8154 0.0287045 1.32992 -0.162347 0.202954 -0.0468885 -0.00847686
0.419104 0.125325 1.61752 2.5862 0.0124935 1.32999 0.113019 0.0776768 -0.0101705 0.0868624
0.335021 0.110553 1.57845 39.5715 0.0186017 1.33073 -0.0784455 0.187936 0.0142427 -0.00689359
-0.372813 -0.209781 0.791581 65.256 0.01494 1.33075 0.090783 -0.109979 -0.00451727 -0.00717408
-0.0461869 0.392123 1.05919 37.8251 0.015807 1.33094 0.438808 0.22031 -0.0305157 -0.00625239
0.155487 -0.424942 0.578974 291.242 0.0122816 1.33094 -0.133571 -0.318207 0.00349264 0.0247958
0.0943179 -0.421131 0.838031 2.75615 0.0242674 1.33098 0.0592887 -0.0846384 0.0617865 -0.0150453
-0.373423 -0.395057 0.847 1.11053 0.0198803 1.33159 0.115382 0.0813521 0.0163715 0.0361533
-0.417724 -0.302149 1.35485 2.93647 0.0187422 1.33163 0.313043 -0.0718846 0.0471865 0.022266
0.35707 -0.0516521 1.10129 91.8361 0.0203544 1.33182 -0.338413 -0.0362694 0.00984546 0.000437648
0.230856 -0.214541 0.953889 45.585 0.0101205 1.33192 -0.0718924 -0.5598 -0.0609612 0.0222688
-0.373979 -0.100008 0.782008 9.63743 0.0492261 1.33205 0.0487451 0.192968 0.020482 0.0631474
0.0965979 -0.380372 0.871702 64.0264 0.0103024 1.33211 0.378961 -0.169307 -0.0757006 -0.00311429
-0.437138 -0.241149 1.84158 23.0491 0.029439 1.33217 0.0955011 -0.0852052 -0.0385949 -0.0151666
-0.417291 -0.184331 0.858677 80.5568 0.0433434 1.33218 -0.203965 -0.0488895 0.0355099 0.0774684
-0.426981 -0.201852 0.661141 37.92 0.022501 1.33236 0.674187 0.107234 -0.0180184 -0.0936928
0.445807 0.282001 1.3515 94.9356 0.0149526 1.33241 0.0540388 -0.660059 0.056064 -0.0200899
0.0434479 -0.365924 0.717934 6.64408 0.0138668 1.33253 0.254056 0.17816 0.0129319 -0.00846169
-0.0329681 0.410658 0.940954 31.6321 0.0119523 1.33262 -0.0656942 0.0447185 -0.0636556 -0.0155838
0.445817 0.434086 0.679603 302.591 0.0165789 1.33263 0.187422 -0.00631111 -0.00480731 -0.0236144
-0.0560364 -0.030203 0.491802 292.667 0.0174525 1.33293 -0.0210169 0.00382229 0.0222502 0.0130774
-0.383317 -0.398933 0.846231 1.60243 0.0100047 1.33296 0.131524 -0.165157 0.0171651 -0.0158898
0.316283 -0.45 0.867155 19.9161 0.0115953 1.33404 0.174531 -0.0415068 -0.0384368 -0.00135276
-0.280343 -0.317088 0.932254 21.6125 0.0399872 1.335 0.162438 0.233928 -0.0551333 -0.00295376
0.435553 -0.00970199 1.30959 304.898 0.0170322 1.33507 0.554991 0.152966 -0.0125622 -0.0367138
-0.30481 -0.33747 0.655838 50.1889 0.0198448 1.33522 -0.66006 -0.248566 -0.0286239 -0.019543
0.476113 -0.295915 1.31413 25.1403 0.0240946 1.33536 0.313432 -0.0660765 -0.0705931 -0.115648
0.306297 0.134181 0.649884 298.622 0.0174884 1.33566 0.254053 -0.732396 0.0664795 -0.0938676
0.429002 -0.352555 1.87049 87.787 0.0109054 1.3365 -0.159419 -0.488562 0.028534 -0.00441316
0.446339 0.155243 1.2255 8.54258 0.0313539 1.33652 0.16594 -0.11966 0.0100738 0.0308499
-0.198843 -0.171712 0.919889 100.056 0.0357951 1.33695 -0.123643 -0.0536687 0.0270092 -0.0869268
-0.0321361 -0.223075 0.965889 34.4533 0.0416846 1.33702 -0.153505 -0.218286 0.0143294 0.0643393
-0.231623 -0.157218 1.12968 5.25269 0.0128582 1.33713 -0.0544149 -0.216659 -0.00794076 -0.033212
-0.18895 -0.202446 1.76358 30.5777 0.0133916 1.33746 -0.364272 0.168801 0.00965567 -0.00522288
0.192831 -0.197046 0.78628 14.6776 0.0227797 1.33758 0.133962 -0.0259673 -0.00819965 -0.0865402
-0.00823611 -0.207795 0.542196 26.8474 0.0144986 1.3385 0.24851 0.0805748 -0.0220328 0.0260291
0.135072 -0.266526 0.460024 23.0461 0.0107998 1.33862 -0.212288 0.136401 -0.0288898 0.0259332
0.13832 -0.261744 0.918297 10.2155 0.0117263 1.33871 -0.694142 0.243147 -0.0484205 0.0467325
0.0888599 -0.383323 0.820338 79.7225 0.0117838 1.33937 0.403393 -0.259589 0.0474199 -0.0443746
0.369795 -0.222354 0.82845 1.42095 0.0115177 1.33941 0.0202209 -0.0156247 -0.0599701 -0.0686366
0.469698 -0.292914 0.778225 143.369 0.0117661 1.33979 -0.108359 0.226144 -0.00591232 -0.076453
0.487281 -0.309727 0.987227 37.094 0.0226185 1.33987 -0.676349 -0.264965 -0.0251936 -0.0289715
-0.167326 0.177001 0.606115 16.208 0.0206597 1.3399 0.023472 -0.125564 -0.0567734 0.059545
0.495652 0.163811 0.892272 154.275 0.032165 1.33998 0.242572 -0.381224 0.0146319 0.12566
-0.00549511 0.438902 1.03232 64.9129 0.0423337 1.34037 0.116183 0.0177244 -0.0427173 -0.0202809
-0.0415977 0.218418 1.55619 17.1652 0.0193937 1.34081 0.418405 -0.32823 -0.0271369 -0.102751
0.264556 -0.041635 1.31907 81.0425 0.0124014 1.34084 -0.11637 0.0693019 0.0206282 0.0342573
-0.264193 0.443425 1.16975 197.99 0.0193434 1.34089 0.774442 0.214304 0.0591471 0.0683905
-0.39507 -0.312238 1.29489 95.6465 0.0330814 1.34089 0.0777874 0.0211017 -0.00791253 0.0216926
-0.139221 0.494551 1.10752 11.2343 0.0187792 1.34127 0.0812697 0.31872 -0.026252 -0.000919361
0.37267 -0.354873 1.04788 11.6714 0.0104929 1.3413 -0.245513 0.00213872 0.0589469 -0.0146104
0.191935 0.177169 1.3995 21.1037 0.0365688 1.34135 0.0716821 0.586582 -0.00310552 0.0177424
0.379989 -0.414593 1.64018 25.3219 0.0250924 1.34136 -0.535341 0.150468 -0.0150721 0.129469
-0.265746 -0.00037659 3.83963 21.8225 0.0145741 1.34137 0.137711 0.33071 0.0475293 -0.0780864
0.191409 -0.323369 0.959934 0.560911 0.0143978 1.34138 0.16941 0.115196 0.00378397 0.115639
0.451117 0.212868 2.50376 33.566 0.0395578 1.34142 -0.320424 -0.326896 0.00655794 0.0123758
0.291559 -0.0383398 1.54929 20.8449 0.0164363 1.34143 -0.161897 -0.0792878 0.0322562 -0.0433994
-0.235867 0.151355 2.16812 28.6775 0.0256504 1.34154 0.211588 0.0177758 -0.0852447 0.0595885
-0.0715508 0.296901 0.806371 149.954 0.0120196 1.34172 0.484929 0.147279 -0.021294 0.0781982
0.0953909 0.0147928 0.599005 1.71611 0.0196561 1.34173 0.100864 -0.10565 0.0515273 0.0607739
-0.260038 -0.353543 0.607847 156.899 0.0119534 1.34194 0.194522 -0.407118 0.106873 -0.0020112
0.334043 -0.136026 0.911822 10.4209 0.0131004 1.34197 0.330732 -0.406674 0.0361736 -0.0826502
0.205704 0.179859 0.95888 102.953 0.0238142 1.34204 0.583821 -0.0664109 0.00700566 0.0222038
0.452029 -0.385548 0.686712 99.1964 0.0141155 1.34216 -0.0357729 0.314609 0.0218597 0.0171287
0.188575 -0.295765 1.26128 9.80087 0.0162538 1.34225 -0.08849 0.180315 0.0315726 -0.00751665
0.208981 -0.313814 1.60128 84.8081 0.0126725 1.34239 -0.513642 0.337037 -0.0523137 -0.000906857
0.261107 -0.306907 1.93709 39.868 0.0165666 1.34258 -0.267814 -0.0383402 -0.0255506 0.00611966
0.234264 -0.169084 0.781473 164.972 0.0210019 1.34268 -0.33416 -0.671829 0.0262442 0.077715
0.469921 -0.0791621 0.674851 78.802 0.0130943 1.34273 0.537305 0.138129 0.0112625 0.00483548
0.331803 0.144116 1.66659 100.549 0.0335591 1.34298 0.185615 0.117756 0.0266328 -0.0108726
-0.134716 0.255023 0.840938 5.09527 0.0154728 1.34317 0.0145598 -0.0173825 -0.0241532 0.0197053
0.485768 -0.185847 0.562903 4.88248 0.012218 1.34317 -0.536435 0.236094 0.034086 0.00799872
-0.122909 0.279304 0.800245 1.65389 0.0279392 1.3432 0.0502547 -0.223429 -0.0214 -0.0641501
-0.147182 0.267404 1.97591 4.50425 0.0282118 1.34325 -0.0738858 -0.079317 -0.0245761 0.0239075
-0.0981869 0.413004 0.412547 62.7206 0.0136752 1.34329 0.138742 0.252705 -0.0736314 -0.0254097
-0.0174495 0.255781 0.831227 12.9677 0.0106909 1.34348 0.207296 0.701863 -0.0332309 0.0616622
0.345015 0.485076 0.822809 309.928 0.0106131 1.34356 0.178662 -0.27926 -0.00666027 0.0275504
-0.274174 -0.0368817 0.881848 16.3627 0.0168955 1.34359 -0.0716763 -0.161101 0.00756256 0.021986
0.3465 0.0103272 0.50144 7.45204 0.0314685 1.34359 -0.0272904 0.0325275 0.0309442 -0.0131839
0.180775 0.381242 0.697988 29.4718 0.0160761 1.34367 0.167437 0.114365 -0.0100704 -0.0473056
-0.424247 0.243467 0.751173 100.899 0.0190272 1.34385 -0.0587541 -0.0474222 -0.0284345 -0.0164625
-0.0514832 0.444795 0.978962 10.5372 0.0248751 1.34389 -0.146162 -0.0854137 -0.0362304 -0.0298266
-0.209987 -0.180417 0.794741 34.5493 0.014072 1.34413 -0.0781084 -0.132567 -0.00039269 -0.0560477
0.167591 -0.355095 1.6048 297.331 0.0108085 1.34425 0.0376973 0.0551671 0.0191456 0.0136639
-0.290148 0.368366 1.12068 0.804638 0.0254905 1.34431 0.287048 0.103223 -0.00363889 0.0460236
-0.186299 0.267082 1.22462 71.747 0.0138522 1.34433 -0.0104113 0.0894235 -0.0233957 0.0429391
-0.0837289 0.478558 0.49891 12.1834 0.0105021 1.34439 0.226576 -0.129876 -0.0653294 -0.0373649
-0.380671 -0.366915 0.912352 20.6257 0.013497 1.34444 0.0210163 -0.0375103 -0.00747249 -0.0376091
-0.428759 0.484612 0.44187 305.808 0.0118428 1.34447 -0.318834 -0.288739 -0.011827 -0.0290779
-0.333282 0.406478 0.594917 17.8269 0.0115549 1.34448 -0.148795 0.0011551 -0.0259296 -0.0815053
0.263182 0.187857 1.56599 292.964 0.033775 1.34449 0.0116972 0.05676 0.0127707 0.025555
0.365917 0.449759 1.38554 102.609 0.0294855 1.34458 0.306218 -0.341035 0.00023627 -0.026999
-0.257978 0.496059 0.89179 46.178 0.0118109 1.34464 -0.2858 -0.376361 0.0304482 -0.0381586
0.494018 0.15303 1.16255 12.7134 0.0209369 1.34476 0.145019 0.360222 0.0232711 0.0362412
-0.289054 0.377197 0.568541 5.03301 0.030485 1.34491 0.0467344 0.0134776 0.0115476 -0.0621442
-0.13699 -0.4339 0.9236 19.3837 0.0104587 1.34501 0.0808739 0.120999 0.0410853 0.0142397
-0.270374 0.402021 0.431617 18.647 0.0117532 1.34502 -0.0964687 0.28978 0.0140969 0.0324183
0.412337 -0.211612 0.932856 47.6223 0.0105104 1.34509 0.167472 -0.0933998 0.0498893 0.0824316
0.328472 -0.492829 0.962472 16.4784 0.0201544 1.34512 -0.136776 -0.0499688 0.0441479 0.0412317
-0.266364 0.398324 2.33742 34.3974 0.0179973 1.34516 -0.522186 0.488573 0.00461164 0.0400687
0.207371 -0.179496 1.597 20.9897 0.0118066 1.34521 -0.074214 -0.00934845 0.032221 -0.110947
0.0165089 0.211774 1.8334 62.2151 0.0320899 1.34548 -0.164027 0.142661 -0.00576223 0.0249313
-0.499356 -0.227631 1.40072 13.8202 0.0108419 1.34574 -0.288099 0.165118 0.0385152 0.0231704
0.223333 0.313048 1.17284 34.1684 0.0102232 1.34576 0.33862 0.231591 0.0685514 -0.0211177
-0.356823 -0.172466 1.18304 42.0988 0.0411895 1.34579 -0.213786 0.166262 0.0115393 0.0330061
-0.185065 0.289496 1.9354 30.5287 0.0259329 1.34582 -0.301273 -0.349789 0.0334337 0.0357119
0.207493 -0.290812 1.91021 291.686 0.0118456 1.34587 -0.0174546 -0.00212668 -0.0439938 -0.00284173
-0.470603 0.286126 1.37698 202.0 0.0283324 1.34591 0.0120009 -0.0295139 0.00273516 0.00834478
0.194742 0.0110114 1.98072 20.7021 0.0457307 1.34591 -0.0926026 -0.247233 0.0245571 0.0218041
0.46574 0.152168 1.09315 63.5798 0.0104275 1.34593 -0.129161 0.433036 -0.0138998 0.000599879
-0.451765 0.282274 1.23089 97.2552 0.0121787 1.34594 0.370554 0.303021 -0.00904954 0.0911149
0.331354 0.193132 0.562872 12.9734 0.0285655 1.34606 0.330523 0.0705821 -0.0375598 -0.0919853
0.218411 -0.304095 1.10881 27.8468 0.0208047 1.34618 -0.00976773 0.0130573 0.0903981 -0.0192212
0.227698 -0.134075 0.805126 10.2696 0.010465 1.34662 0.0577758 0.32757 -0.0164504 0.0053571
-0.0263804 -0.335125 0.823137 68.2582 0.0218579 1.34665 0.0186169 -0.0262383 0.0263458 0.00722236
0.138181 0.0148699 1.84167 88.0116 0.0103152 1.34674 0.323731 -0.312892 0.0202898 -0.0220477
